symbol,Revenue,Revenue Growth,Preferred Dividends,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,EBITDA,EBIT,Total assets,Retained earnings (deficit),Total shareholders equity,Other Assets,Other Liabilities,Investment purchases and sales,Issuance (buybacks) of shares,priceToSalesRatio,priceEarningsRatio,priceToOperatingCashFlowsRatio,priceFairValue,netProfitMargin,returnOnEquity,nIperEBT,eBTperEBIT,fixedAssetTurnover,currentRatio,debtRatio,totalDebtToCapitalization,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,capitalExpenditureCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Market Cap,PE ratio,POCF ratio,PFCF ratio,PTB ratio,Enterprise Value over EBITDA,EV to Free cash flow,Earnings Yield,Net Debt to EBITDA,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,R&D to Revenue,Receivables Turnover,Gross Profit Growth,EPS Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,10Y Net Income Growth (per Share),3Y Shareholders Equity Growth (per Share),Receivables growth,sector_code,buy_ignore
CSWI,-0.04674866409675277,-0.08460152139491997,-0.08503958448906312,-0.030226537182524632,0.2765335356809385,0.027382312512536755,-0.02104452151375651,-0.03536634164220693,-0.2358858451455886,-0.10105666705903082,0.11668473226302527,0.05486266268373591,0.047235628869212364,0.04398065442735873,-0.08228494430789714,-0.04471811717543071,-0.02196555936126104,-0.035067375750889175,0.03926453961862853,-0.029754629057701862,-0.023480475500473663,0.007861820872185229,0.023695217889761276,0.028369505521444134,0.02296982580335326,-0.04624332680423034,-0.04366110612613725,-0.02104449376922437,0.011485908463976732,-0.00990964543156248,0.025118768165309825,-0.05230403091767856,-0.046647411828584624,-0.06268920439250408,-0.036902081255508486,-0.0340243711686801,-0.047243152854384345,-0.027107905287698592,-0.053492557265156046,-0.056237690711900254,-0.023801376997889027,-0.042696431212488464,-0.05278061330807116,-0.06020865317544256,0.4704655768700225,-0.024362108820437305,-0.013074806982264766,0.09927101575817103,-0.021391252440849405,0.003827821264947589,0.14492534689176492,-0.03441274846625182,0.0017656137867425906,0.005279394433687769,0.003344004258861854,0.03051501017364437,-0.03986154733344415,-0.5369208254271409,-0.0510245592093566,-0.0031703782611929754,1,1
CSX,-0.03088323734816469,-0.1636866943652077,-0.08503958448906312,-0.030187630631223164,0.1231377897055145,0.05635484880935856,-0.021044469917462717,-0.009853945413151141,1.3679512314234255,-0.10456696859756585,0.12228645352906518,-0.4073668473225032,0.036617000718562415,0.04203111868665634,-0.034089370475541246,-0.040418681186990525,-0.021965613918093495,-0.035067507814144507,0.03926453077097429,-0.029754629064577032,-0.023480499569364113,0.007861859962289051,0.0236952493335809,0.02836951822811311,0.02297018909253263,-0.052750707579747744,-0.04366110626319209,-0.02104449376922437,0.011477977896808624,-0.009915049088591098,0.02519197190517143,-0.05204005792609474,-0.04664896005195635,-0.06266119120575328,-0.03690618947159136,-0.03402408235984081,-0.047239682972370044,-0.02697535948834904,0.02414277128074117,-0.02736828994669984,-0.02512493530459577,-0.03839995892416014,-0.016834479606574037,-0.10564855549769718,-0.5847836432295097,-0.024362108820437305,-0.017055424622618127,0.012711162403918293,-0.021391253206181793,0.021858768076248317,-0.24651473039123784,-0.03441274846796669,0.01490073234532874,0.025543588367227872,0.007820313757274848,0.02760296340937347,-0.03986154162015276,0.04695947955767726,-0.0002781441023241828,0.003224558027182223,1,1
CTAS,-0.0377907493345874,-0.09251003869194875,-0.08503958448906312,-0.030144671314161132,0.24585438648585373,0.02831691045759552,-0.02104452357760826,-0.029417354709346182,0.11502594792937625,0.019178049680342674,0.11836524864283723,-0.08235300319845791,0.046092209267344,0.04406123597477376,-0.11459702945534599,-0.04391458620704232,-0.021965568988937357,-0.035067506720452946,0.03926454404245565,-0.02975462905348804,-0.023480496659937795,0.007861923537402957,0.023695189755817404,0.02836950845375236,0.02297044594029638,-0.0386513825661267,-0.04366110626319209,-0.02104449376922437,0.011472525631880552,-0.009872540319965968,0.025164656769870442,-0.052195928942096986,-0.04664220121127051,-0.06267755184843547,-0.03689180427609114,-0.034020292837797894,-0.04723222497920944,-0.027240451087048142,-0.006664898777154554,-0.03590882100640496,-0.02473465529107968,-0.04556074607137402,-0.013708728849922115,-0.056842734484905184,0.7139846276622223,-0.02377961404379498,-0.01440167952904922,0.11369765798387983,-0.021391253263099267,0.021534128171565508,0.10675832311389098,-0.034412748468449585,0.0017656137867425906,0.02738578781573151,0.01229662325568784,0.029544327918887402,-0.03986154756197581,-0.07247058282558098,-0.020415610414638633,0.003780639443562675,1,1
CTB,-0.04345903401050799,-0.1557781770681789,-0.08503958448906312,-0.030209515566330242,-0.6438409401716049,0.01897093100700784,-0.021044544216125775,-0.03429978100896416,-0.19860187180546918,-0.10068954765274697,0.12228645352906518,0.0613538819862772,0.04601115254860999,0.04330664764941306,0.13099102357216796,-0.04444025067367298,-0.021965646010347884,-0.03506750097857228,0.03926454404245565,-0.02975462906989975,-0.02348051993534834,0.007861776197780862,0.023695141210973075,0.028369753790207224,0.02297005951167884,-0.051666144117161514,-0.04366110516675334,-0.02104449376922437,0.011585866654324735,-0.00988305288909437,0.025199273767394212,-0.052302077054035855,-0.04665146453094004,-0.0627146281250174,-0.03691609297681936,-0.03402503046966678,-0.047248673121225264,-0.02684281368899949,-0.017344891063891737,-0.0598463658075503,-0.024369828321923335,0.005996921388565854,-0.0183973549849,-0.09050192139027897,-0.4494952816782876,-0.024362108820437305,-0.021036042262971486,-0.023355443160353682,-0.021391252706627135,0.016966316461179735,0.14244186980449985,-0.034412748464778396,-0.004254648885942729,-0.011300400602845043,0.024233448584789142,0.022943688586540036,-0.03986154984729236,-0.1388206174829466,-0.027396598736240972,0.0029465173189919965,2,1
CTBI,-0.04696101746583051,-0.13996114247412136,-0.08503958448906312,-0.030166556249268207,-1.1347073272929613,0.007755755666302626,-0.021044453406648702,-0.03567452895754412,-0.23210823290136584,-0.10380339578885439,0.12228645352906518,0.08912680112025986,0.04711339903329603,0.043938504019185566,0.05922662135837639,-0.04426288648243084,-0.021965620336544374,-0.03506750562676139,0.03926454404245565,-0.029754629067681955,-0.023480511736055986,0.007861785218574053,0.023695192514047194,0.028369505521444134,0.022970115046330463,-0.05058158065457528,-0.0436611050296985,-0.02104449376922437,0.011704164281248984,-0.00985164617945531,0.025596474503687412,-0.05230464789093239,-0.04665271351786177,-0.06267272604735655,-0.036909924213484886,-0.03402671664652652,-0.04724819995549605,-0.026710267889649936,0.18311034877948307,-0.07788974128580055,-0.02639758752258302,-0.043269294184265575,0.011297277203293273,0.00037788325423027195,-0.5847836432295097,-0.024362108820437305,-0.019045733442794806,-0.04499540649891687,-0.021391257266620643,-0.061911029332196665,0.0815142498714513,-0.034412748468282434,0.012711545918897714,-0.007616001705837752,0.02721765491706447,0.030126737271741585,-0.039861542762811036,0.2725495973927207,0.10363118206921838,0.00822929077460629,6,0
CTG,-0.046688396029100264,-0.06087596950383366,-0.08503958448906312,-0.030226537182524632,-0.5518034925863505,0.01055954950147893,-0.021044552471532783,-0.035632289918417985,-0.25339000271213613,-0.10301315571092133,0.11780507651623325,0.0613538819862772,0.047230013891702664,0.04339784224241925,-0.09168833679214787,-0.04474011391267995,-0.02196487579624263,-0.035067440825536735,0.03926453740671497,-0.02975462906657305,-0.023480511471562684,0.007861714340913279,0.023695110318799412,0.028369429281430273,0.02296982580335326,-0.040820509491299166,-0.043661105440863025,-0.02104449376922437,0.011470212549789855,-0.009949763491320403,0.025109800244382696,-0.052307807624515056,-0.046647411828584624,-0.06271804149651225,-0.036909434833512625,-0.034025538073081306,-0.04724824501889883,-0.027107905287698592,-0.009951050249996768,-0.06429706509218536,-0.024895857905358067,-0.020927638284958302,-0.05278061330807116,-0.07703824662812946,-0.1518608862655991,-0.024362108820437305,-0.02169947853636371,-0.030568764273208076,-0.02139125248750708,0.002823254896482138,0.14403123501836418,-0.034412748533398166,-0.006443835312373753,-0.014984799499852335,-0.008592821070239445,0.028379509213179045,-0.039861550761418986,-0.09901059668852728,-0.022563606821285512,-0.0031703782611929754,3,1
CTLT,-0.04378031628077759,-0.12414410788006384,-0.16639259230991027,-0.030226537182524632,-0.15297455305024837,0.027382312512536755,-0.02104453389686702,-0.03350988193277957,-0.16608242498875053,-0.07496629976160325,-0.6008957619166878,0.06110374937057728,0.03962045523459906,0.03897144191670794,-0.12747165920133338,-0.044056673791358504,-0.021965617127318936,-0.035067492229039834,0.039264566161591255,-0.029754629066794835,-0.023480519406361734,0.007861492257576187,0.023695174309730574,0.0283689483828813,0.022970057197735025,-0.019129240239574487,-0.043661100643943504,-0.02104449376922437,0.011496647773683541,-0.0099139028583123,0.025132919379983833,-0.05227039918895968,-0.04662059113546843,-0.06268096521993032,-0.03687810163686801,-0.03394607188335936,-0.04724276981546068,-0.027505542685747245,0.0023720177731615237,0.052624008006876284,-0.024649811809880528,-0.028661288403949277,-0.05278061330807116,-0.07198936859232338,0.7951576445929556,-0.02407086143211614,-0.023026351083148166,-0.016142122047499284,-0.02139125294357971,0.014788222490597195,0.10165236218058327,-0.03441274843001038,-0.002065462459511703,-0.014984799499852335,0.02124924225251381,0.022167142782734465,-0.039861548704634084,-0.032660562031161515,-0.014508620296359723,-0.0031703782611929754,5,1
CTMX,-0.04714940053404888,-0.1636866943652077,-0.08503958448906312,-0.030226537182524632,-1.1347073272929613,-0.16794865800474573,-0.021044954922624363,-0.03612384777355285,-0.29191399558394643,-0.08758880719315487,0.12228645352906518,0.0729152894090557,0.047693132769089236,0.04406123597477376,0.016015780498840854,-0.04471940458902032,-0.021965755124012793,-0.03506751382944806,0.03926456394967769,-0.029754628898242177,-0.02348063922182737,0.007861904636693418,0.02369519472063103,0.028369242591139918,0.022970057197735025,-0.14493860189957763,-0.04366111503470207,-0.0210443435353517,0.011457490598291018,-0.009965253974802442,0.025090198343824078,-0.05077163326447988,-0.048853005639842295,0.007822929220873149,-0.04008082310844738,-0.0347277082102004,-0.032062464105229886,-0.027770634284446347,0.16585805354706146,-0.03230014591075491,-0.02341109698437294,-0.04097784229715713,-0.05278061330807116,0.0020608425994989633,-0.5577259709192653,-0.014750945005838926,-0.05487129220597504,-0.2686083609974031,-0.02139125246136901,0.0058624283736327144,0.1440952075128666,-0.03441163045435489,-0.11316667360088621,-0.3944778858916034,0.042138686578441095,0.028767782115081828,-0.03986159532509181,0.2592795904612476,0.09235420093432228,-0.0031703782611929754,5,0
CTRE,-0.04701032869882766,-0.10832707328600628,-0.08503958448906312,-0.03019127812040768,1.810490995435177,0.08813117894135666,-0.02104449881138724,-0.03510660059610714,-0.24049046408697547,-0.10091888616805263,0.12228645352906518,0.0613538819862772,0.04568418926058378,0.04257979903479618,-0.1000831098957438,-0.04458583355752782,-0.021965607499642624,-0.03506751355602517,0.039264581644986175,-0.029754629076996702,-0.02348051200054929,0.007860476344438433,0.023695170448208867,0.028369462514256826,0.02296996463998232,-0.1340929672737153,-0.04366110585202756,-0.02104449376922437,0.0114611254415764,-0.00993263553601151,0.025123745772796902,-0.05229893844469792,-0.04663161084299664,-0.0625711488197686,-0.036901025225042045,-0.03403257742388156,-0.04724608197556524,-0.027505542685747245,-0.04116948924199776,0.08546295137729175,-0.02588852663538812,-0.0023095917022022258,0.21915970252064623,-0.0871360026997416,-0.5847836432295097,-0.023488366655473814,-0.02435322362993262,-0.030568764273208076,-0.021391252610624703,0.0017898187462151106,0.1342740785508938,-0.034412748426066786,0.01654262216515201,-0.01682699894835598,0.042138686578441095,0.030126737271741585,-0.03986154481959594,-0.35114072838651694,-0.04296957268443082,0.045208704963906346,4,1
CTRN,-0.04617439834559235,-0.12414410788006384,-0.08503958448906312,-0.03021356833209081,0.031100342120260267,0.013363343336655233,-0.021044550407681033,-0.03549190112776644,-0.24743287301571937,-0.10257759031363539,0.12228645352906518,0.05542268181777516,0.0472106102352451,0.04406123597477376,-0.10808576804910765,-0.04472431524950799,-0.02196558824428999,-0.035067495236691615,0.03926452855906073,-0.029754629060584997,-0.02348000787631639,0.007861738396361784,0.0236952057535502,0.028369454694768228,0.022970057197735025,-0.05058158065457528,-0.04366110626319209,-0.02104449376922437,0.011480125758749987,-0.009918291282808269,0.02513707424243172,-0.05230694833778105,-0.046652271168326986,-0.06271627595953215,-0.03691042647187746,-0.03402486710305062,-0.04724777185316961,-0.026710267889649936,-0.04322333391252415,-0.06189128169508533,-0.02454799963244155,-0.03954568486771436,-0.021523105741551925,-0.05179385644909911,-0.5847836432295097,-0.024362108820437305,-0.017718860896010352,-0.0017154798217904905,-0.021391252409825718,0.004199627461531691,0.14581557447959662,-0.03441274846420883,-0.005896538705765997,-0.005773802257334107,0.013788726421825506,0.03109741952649855,-0.03986155053288733,-0.37768074224946324,-0.044312070438585115,0.0023904359026115448,2,1
CTS,-0.04658593552167394,-0.13996114247412136,-0.08503958448906312,-0.03022005275730772,-0.09161625466007878,0.024578518677360446,-0.02104453389686702,-0.03531844721896204,-0.23805228222297573,-0.10010909009269041,0.08083371616036981,0.059721627706270985,0.04680365636345508,0.03667051168533007,-0.09114549557491905,-0.04468514101211805,-0.021965642801122447,-0.03506751410287095,0.039264541830542087,-0.02975462906524237,-0.023480495337471284,0.007861634012897734,0.023695175964668448,0.028369494769647306,0.022970057197735025,-0.052750707579747744,-0.04366110516675334,-0.02104447707657185,0.01150821318413703,-0.009924677422933001,0.025118624184927968,-0.05230373712464583,-0.0466427606533292,-0.06269544262316706,-0.036902222918132034,-0.034022760840606445,-0.04724556374643324,-0.027240451087048142,-0.04322333391252415,-0.05707971490088526,-0.024335890929443674,-0.029234151375726387,-0.030900358011507693,-0.08040416531866683,0.22694652607782267,-0.02407086143211614,-0.019709169716187032,0.005497841291063901,-0.02139125250485103,0.004504000462719425,0.14386176195016676,-0.034412748455114425,-0.00042357263968843454,-0.009458201154341398,0.00035979792658652487,0.028767782115081828,-0.039861548704634084,-0.37768074224946324,-0.044312070438585115,0.0007221916534701888,3,1
CTSH,-0.024247793616617594,-0.10832707328600628,-0.08503958448906312,-0.030193709779864023,0.0004211929251754634,0.025513116622419216,-0.02104452564146001,-0.022492463407080276,0.5465036935522681,0.08832627877192017,-0.22333974858559755,-0.24839367378878108,0.0553505151948559,0.04395149990514579,0.7501405299886355,-0.04292012012017816,-0.021965636382671568,-0.035067511368642064,0.03926453519480141,-0.029754629052157366,-0.023480500362844017,0.007861836336402125,0.023695189204171446,0.02836975574507937,0.022970057197735025,-0.05058158065457528,-0.04366110626319209,-0.02104449376922437,0.011535474508777394,-0.009900803083697469,0.025131253321279478,-0.05215217420486779,-0.046648348568775914,-0.06269603113549377,-0.036904128924339766,-0.034024732909044474,-0.04724396399563444,-0.027107905287698592,-0.04815256112178746,-0.06465793260175036,-0.024251047448244523,-0.04126427378304569,-0.013708728849922115,-0.07535528728286077,0.2540041983880671,-0.02407086143211614,-0.013738243255656993,0.06320441019389907,-0.021391252420574082,0.08345115447924552,0.1848942907451208,-0.03441274846742809,0.0006710205735270773,0.005279394433687769,0.00035979792658652487,0.030903283075547155,-0.03986154779050746,-0.4440307769068289,-0.04753406504855543,0.003780639443562675,3,1
CTT,-0.04708200545760093,-0.06878448680086244,-0.08503958448906312,-0.03020465224741756,0.6140041768268708,0.012428745391596467,-0.021044566918495045,-0.03565087426578989,-0.25727781711410674,-0.10208691255995818,0.12228645352906518,0.0609364384431869,0.0474044081886607,0.043982602242594634,-0.08742550330862764,-0.04468281447994743,-0.021964583756727725,-0.035067501525418064,0.039264548466282766,-0.029754629063468135,-0.023480520993321544,0.007861694151518998,0.023695486541342962,0.028369339357311358,0.022970080337173203,-0.040820509491299166,-0.04366111188244067,-0.02104449376922437,0.011461290661725736,-0.009952383446243369,0.02511802769477456,-0.05230593310308206,-0.04666422111090628,-0.06266483998217881,-0.0369024289728572,-0.034024458686510196,-0.04724520323921098,-0.03015645867273828,0.03317968783105726,-0.16870806452632683,-0.02641455621882285,-0.09024405786998858,-0.09654112390119811,-0.08377008400920422,-0.5847836432295097,-0.023488366655473814,-0.027006968723501525,-0.15319522319173282,-0.02139125268732894,0.0023114979904333556,0.13624379976295864,-0.034412748469217255,-0.05077486044760201,-0.1144635697190492,0.040646583412303434,0.37918407608234656,-0.03986155236114057,0.07349949342062356,0.005628846015954729,-0.010955518090519305,4,0
CTVA,-0.028269316158828453,-0.1636866943652077,-0.299126447175503,-0.030215999991547154,0.031100342120260267,0.01523253922677277,-0.02104456072693979,-0.031280507107389506,-0.35898525245300045,-0.10456696859756585,0.1284483469217091,0.06441105840038723,0.042699046881868534,0.017395371055177387,-1.7062443099768312,-0.03994908715518547,-0.021965796843943494,-0.03506748594031339,0.03926454404245565,-0.029754629070121528,-0.023480490576591857,0.007861689426341613,0.023695128523116036,0.02836943025886635,0.02296986745434198,-0.0484124537294028,-0.04366110626319209,-0.021044605053574493,0.01149631733338487,-0.009859047552112692,0.025147111731909796,-0.05221193813205112,-0.04667533839553776,-0.06270215166369142,-0.03689618293900079,-0.03402957556230947,-0.047249101223551714,-0.028300817481844556,-0.037061799900945,-0.10543596118259595,-0.02502312312715679,-0.1122992822834073,-0.08403812087459041,-0.06862344990178601,0.7951576445929556,-0.02407086143211614,-0.027006968723501525,-0.08827533317604325,-0.02139125291133462,0.09493925168608847,0.06671068025726654,4.723270545087221e-18,-0.008633021738804777,-0.03340679398488879,0.34503562930438664,0.030126737271741585,-0.03986155167554561,-0.2980607006606244,-0.04028457717612223,-0.008731192424997496,0,1
